time,p,p_dot,theta,theta_dot,u
3.680000000000003,1.7638192886363075,0.008212455812870126,-0.0024608173993761265,0.003727311734772574,-0.020043757565609797
3.700000000000003,1.7639809614563662,0.007954106266405463,-0.002387370452004965,0.003618942860814186,-0.019423006058980084
3.720000000000003,1.764137548671138,0.007703916228427593,-0.002316060299658197,0.0035135868516610975,-0.018821408469915712
3.740000000000003,1.7642892108846777,0.007461626504541625,-0.0022468274665013097,0.0034111668242565083,-0.01823837708487935
3.760000000000003,1.7644361036000262,0.007226986202609756,-0.0021796139980097854,0.0033116074983516267,-0.017673342069357806
3.780000000000003,1.764578377382567,0.006999752463661804,-0.0021143634290495938,0.003214835183518136,-0.01712575093115302
3.800000000000003,1.7647161780180904,0.00677969020167266,-0.002051020752230552,0.0031207777648430773,-0.01659506799945274
3.820000000000003,1.7648496466657402,0.006566571851907711,-0.001989532386557686,0.0030293646874275317,-0.016080773919229862
3.840000000000003,1.7649789200060073,0.006360177127547772,-0.0019298461464033745,0.0029405269398029327,-0.01558236516053408
3.860000000000003,1.765104130383938,0.006160292784315037,-0.0018719112108208501,0.002854197036371715,-0.015099353542252029
3.880000000000003,1.7652254059477117,0.005966712392831217,-0.0018156780932175687,0.0027703089989722816,-0.014631265769920793
3.900000000000003,1.7653428707827392,0.005779236118448352,-0.0017610986114050204,0.0026887983376618933,-0.014177642987195533
3.920000000000003,1.7654566450414315,0.005597670508301708,-0.0017081258580397443,0.0026096020308050936,-0.013738040340577407
3.940000000000003,1.7655668450687783,0.005421828285342876,-0.0016567141714686148,0.002532658504549576,-0.013312026557022842
3.960000000000003,1.765673583523875,0.005251528149119474,-0.0016068191069898814,0.0024579076117660524,-0.012899183534063849
3.980000000000003,1.7657769694975305,0.005086594583075917,-0.0015583974085399675,0.002385290610523608,-0.012499105942079591
4.000000000000003,1.7658771086260838,0.004926857668157463,-0.0015114069808146468,0.0023147501421672493,-0.012111400838368317
4.020000000000002,1.765974103201554,0.004772152902507217,-0.0014658068618319318,0.0022462302090598203,-0.01173568729268054
4.040000000000002,1.766068052278242,0.004622321027052993,-0.0014215571959428058,0.002179676152046234,-0.011371596023881684
4.060000000000001,1.7661590517759025,0.004477207856787852,-0.0013786192072948117,0.002115034627693912,-0.011018769047422107
4.080000000000001,1.766247194579595,0.004336664117554896,-0.0013369551737524728,0.002052253585359561,-0.010676859333301538
4.1000000000000005,1.7663325706363247,0.004200545288153322,-0.0012965284012775504,0.0019912822441288183,-0.010345530474225264
4.12,1.7664152670485767,0.004068711447588974,-0.0012573031987712499,0.0019320710696719664,-0.01002445636365271
4.14,1.7664953681648445,0.003941027127298705,-0.0012192448533796555,0.0018745717510556931,-0.009713320883454831
4.159999999999999,1.7665729556672518,0.003817361168183602,-0.0011823196062628982,0.0018187371775479338,-0.00941181760089727
4.179999999999999,1.7666481086563603,0.003697586582291781,-0.0011464946288278573,0.0017645214154499802,-0.009119649474679992
4.199999999999998,1.766720903733257,0.0035815804189968346,-0.0011117379994235327,0.001711879684987416,-0.008836528569767558
4.219999999999998,1.7667914150790083,0.0034692236355232525,-0.0010780186804976223,0.0016607683372889294,-0.00856217578075387
4.2399999999999975,1.7668597145315665,0.003360400971675161,-0.001045306496212279,0.001611144831479715,-0.008296320563512347
4.259999999999997,1.7669258716602114,0.0032550008286295774,-0.001013572110516512,0.0015629677119139793,-0.008038700674887806
4.279999999999997,1.766989953837607,0.003152915151660092,-0.0009827870056722276,0.0015161965855689757,-0.0077890619201955585
4.299999999999996,1.767052026309551,0.003054039316661381,-0.0009529234612304706,0.0014707920996210667,-0.007547157908297326
4.319999999999996,1.767112152262491,0.002958272020349359,-0.0009239545334540461,0.0014267159192224643,-0.007312749814033574
4.339999999999995,1.7671703928888804,0.0028655151740159582,-0.0008958540351823338,0.0013839307054956118,-0.007085606147792712
4.359999999999995,1.767226807450444,0.0027756738007216394,-0.0008685965161337938,0.0013424000937605222,-0.006865502532011049
4.379999999999995,1.7672814533394203,0.002688655935812611,-0.0008421572436413643,0.0013020886720089247,-0.006652221484395715
4.399999999999994,1.7673343861378465,0.0026043725306535846,-0.0008165121838156945,0.0012629619596376195,-0.006445552207674626
4.419999999999994,1.767385659674949,0.0025227373594705203,-0.0007916379831309166,0.0012249863864521415,-0.006245290385679664
4.439999999999993,1.767435326082701,0.002443666929201365,-0.0007675119504274558,0.0011881292719505825,-0.006051237985576858
4.459999999999993,1.7674834358496054,0.002367080392256194,-0.0007441120393261863,0.0011523588048962747,-0.005863203066060244
4.479999999999992,1.7675300378727632,0.0022928994620914863,-0.0007214168310480839,0.0011176440231869366,-0.005680999591334721
4.499999999999992,1.7675751795082772,0.0022210483315064115,-0.0006994055176333797,0.0010839547940268968,-0.005504447250715024
4.519999999999992,1.7676189066200514,0.0021514535935721097,-0.0006780578855540989,0.0010512617944080443,-0.005333371283674648
4.539999999999991,1.7676612636270315,0.002084044165107908,-0.000657354299713763,0.0010195364919042894,-0.005167602310183195
4.559999999999991,1.7677022935489415,0.002018751212621277,-0.0006372756878279466,0.000988751125783493,-0.0050069761661746945
4.57999999999999,1.767742038050562,0.001955508080631108,-0.0006178035251793108,0.0009588786884400618,-0.0048513337439943585
4.59999999999999,1.7677805374845978,0.0018942502222965682,-0.0005989198197406742,0.0009298929071506955,-0.004700520837676007
4.6199999999999894,1.7678178309331818,0.0018349151322763638,-0.0005806070976596417,0.0009017682261551163,-0.0045543879929056084
4.639999999999989,1.767853956248055,0.001777442281745754,-0.000562848389098283,0.0008744797890629975,-0.004412790361531978
4.659999999999989,1.767888950089471,0.0017217730555010506,-0.0005456272144213286,0.0008480034215877436,-0.004275587560488459
4.679999999999988,1.7679228479638591,0.001667850691083682,-0.0005289275707263481,0.0008223156146072485,-0.004142643534994067
4.699999999999988,1.7679556842602928,0.0016156202198581463,-0.0005127339187093765,0.0007973935075512745,-0.004013826425906428
4.719999999999987,1.7679874922857965,0.001565028409980342,-0.0004970311698594639,0.0007732148721146521,-0.0038890099572086276
4.739999999999987,1.7680183042992275,0.0015160236808697794,-0.0004818046738240048,0.0007497581114625818,-0.003768066781670909
4.7599999999999865,1.7680481515447704,0.0014685561500388568,-0.0004670402064394424,0.0007270021944736292,-0.003650878950732702
4.779999999999986,1.768077064284268,0.0014225774698385977,-0.00045272395801521,0.0007049266961677196,-0.003537328757040774
4.799999999999986,1.768105071828111,0.001378040846658616,-0.00043884252170977927,0.0006835117480654126,-0.0034273079136916094
4.819999999999985,1.7681322025646693,0.0013349008758696936,-0.00042538288196701437,0.0006627380817968257,-0.0033207022463228844
4.839999999999985,1.7681584839894768,0.0012931136822486582,-0.0004123324035963575,0.0006425869210958878,-0.0032174076882932018
4.859999999999984,1.7681839427340205,0.0012526367398895183,-0.00039967882140027445,0.0006230400350684336,-0.0031173216181807845
4.879999999999984,1.7682086045926517,0.001213428864740118,-0.00038741022958910243,0.0006040797061884087,-0.0030203445859845975
4.8999999999999835,1.7682324945489996,0.001175450172007557,-0.0003755150716501008,0.0005856887168717516,-0.002926380215324914
4.919999999999983,1.7682556368015443,0.0011386620349317495,-0.00036398213048201045,0.0005678503363459831,-0.0028353351086918962
